@relation 'Speed Dating-weka.filters.unsupervised.attribute.Remove-R121-122-weka.filters.unsupervised.attribute.Remove-R6,11-12,16-21,28-33,40-45,52-56,62-67,74-90,108,110-112,116-117'

@attribute wave numeric
@attribute gender {female,male}
@attribute age numeric
@attribute age_o numeric
@attribute d_d_age {[4-6],[0-1],[2-3],[7-37]}
@attribute race {'Asian/Pacific Islander/Asian-American',European/Caucasian-American,Other,'Latino/Hispanic American','Black/African American'}
@attribute race_o {European/Caucasian-American,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',Other,'Black/African American'}
@attribute samerace {0,1}
@attribute d_importance_same_race {[2-5],[6-10],[0-1]}
@attribute d_importance_same_religion {[2-5],[0-1],[6-10]}
@attribute field {Law,law,Economics,'Masters in Public Administration','Masters of Social Work&Education',Finance,Business,'political science',money,'Operations Research','TC [Health Ed]',Psychology,'social work','Social Work','Speech Language Pathology','Speech Languahe Pathology','Educational Psychology','Applied Maths/Econs',Mathematics,Statistics,'Organizational Psychology','Mechanical Engineering',Finanace,Finance&Economics,'Undergrad - GS','Mathematical Finance',Medicine,MBA,LAW,psychology,'German Literature','Business & International Affairs','MFA Creative Writing',Engineering,'Electrical Engineering',Classics,'Operations Research [SEAS]',chemistry,Journalism,'Elementary/Childhood Education [MA]',microbiology,'Masters of Social Work',Communications,Marketing,Chemistry,'International Educational Development','Education Administration','Business [MBA]','Computer Science','Climate-Earth and Environ. Science','financial math','Business- MBA',Religion,Film,Sociology,Economics/English,Economics/Sociology,Polish,English,'psychology and english','Biomedical Engineering','Economics and Political Science','Art History/medicine',philosophy,'electrical engineering','marine geophysics',theory,engineering,Nutrition/Genetics,Neuroscience,'Comparative Literature','International Relations','History of Religion','international affairs - economic development','Political Science','Modern Chinese Literature',business,Business/marketing,'physics [astrophysics]',Physics,'Business/ Finance/ Real Estate',Biochemistry,'Art Education',Philosophy,'American Studies [Masters]',biology,'Cell Biology',Microbiology,math,'International Affairs/Finance','International Affairs','international affairs/international finance','Health policy','English and Comp Lit','international finance and business','Sociomedical Sciences- School of Public Health',Epidemiology,'Social work','International Business','Medical Informatics','International Finance/Economic Policy','Law and Social Work','International Development',Business/Law,'Clinical Psychology',Religion/GSAS,'International Affairs and Public Health','International affairs',History,'Business and International Affairs [MBA/MIA Dual Degree]',QMSS,'climate change','Public Administration','MA Biotechnology','International Affairs/Business',Ecology,'Master in Public Administration','Computational Biochemsistry',Neurobiology,Mathematics/PhD,'History [GSAS - PhD]',biomedicine,'Master of International Affairs','Sociology and Education','elementary education',Biology,'American Studies','Arts Administration','Conservation biology',sociology,'Japanese Literature',biotechnology,'Earth and Environmental Science','Philosophy [Ph.D.]','Philosophy and Physics',nutrition,'MA Science Education',Genetics,'Law and English Literature [J.D./Ph.D.]',french,Nutritiron,'GS Postbacc PreMed','Art History','Molecular Biology','Genetics & Development','medical informatics','Electrical Engg.','Business School','International Politics','MBA / Master of International Affairs [SIPA]',genetics,'medicine and biochemistry','Social Studies Education','MA Teaching Social Studies','Education Policy','Education- Literacy Specialist',Anthropology/Education,'bilingual education','speech pathology',Education,'Speech Pathology','math education',TESOL,'Elementary Education','Cognitive Studies in Education',education,Finance/Economics,'Museum Anthropology','Environmental Engineering','Business Administration','Curriculum and Teaching/Giftedness',Anthropology,'Instructional Tech & Media','School Psychology','Instructional Media and Technology','SIPA / MIA','English Education','art education','MA in Quantitative Methods','Early Childhood Education',anthropology,Architecture,'Urban Planning','Ed.D. in higher education policy at TC','International Security Policy - SIPA',Nutrition,EDUCATION,'Applied Physiology & Nutrition','music education','Music Education','Counseling Psychology','Communications in Education','Intellectual Property Law','MBA Finance','Intrernational Affairs','BUSINESS CONSULTING','business school',Business/Media,'MFA -Film','Higher Ed. - M.A.','Neuroscience and Education','Creative Writing','Creative Writing - Nonfiction','Writing: Literary Nonfiction','Creative Writing [Nonfiction]','NonFiction Writing','Theatre Management & Producing','Financial Engineering','biomedical engineering','Fundraising Management','Business [Finance & Marketing]','Elementary Education - Preservice','Education Leadership - Public School Administration','MFA Writing','Bilingual Education','International Affairs - Economic Policy','SIPA - Energy','Public Policy',Law/Business,'MFA  Poetry','SOA -- writing','biomedical informatics',physics,'art history',working,Consulting,'Human Rights: Middle East','Human Rights',medicine,Biotechnology,'SIPA-International Affairs','teaching of English',GSAS,'African-American Studies/History','Neurosciences/Stem cells',film,journalism,Theater,'Biology PhD',biochemistry/genetics,epidemiology,Stats,'math of finance','MFA Acting Program','Nonfiction writing','Biochemistry & Molecular Biophysics',Acting,'Social Work/SIPA','Public Health','ELECTRICAL ENGINEERING',Math,'Biomedical engineering','Industrial Engineering','Industrial Engineering/Operations Research','Masters of Industrial Engineering','Biomedical Informatics','MBA - Private Equity / Real Estate','General management/finance','Climate Dynamics'}
@attribute d_pref_o_attractive {[21-100],[16-20],[0-15]}
@attribute d_pref_o_sincere {[16-20],[0-15],[21-100]}
@attribute d_pref_o_intelligence {[16-20],[0-15],[21-100]}
@attribute d_pref_o_funny {[16-20],[21-100],[0-15]}
@attribute d_pref_o_ambitious {[0-15],[16-20],[21-100]}
@attribute d_pref_o_shared_interests {[0-15],[16-20],[21-100]}
@attribute d_attractive_o {[6-8],[9-10],[0-5]}
@attribute d_sinsere_o {[6-8],[9-10],[0-5]}
@attribute d_intelligence_o {[6-8],[9-10],[0-5]}
@attribute d_funny_o {[6-8],[9-10],[0-5]}
@attribute d_ambitous_o {[6-8],[9-10],[0-5]}
@attribute d_shared_interests_o {[6-8],[0-5],[9-10]}
@attribute d_attractive_important {[0-15],[21-100],[16-20]}
@attribute d_sincere_important {[16-20],[0-15],[21-100]}
@attribute d_intellicence_important {[16-20],[21-100],[0-15]}
@attribute d_funny_important {[0-15],[16-20],[21-100]}
@attribute d_ambtition_important {[0-15],[16-20],[21-100]}
@attribute d_shared_interests_important {[0-15],[16-20],[21-100]}
@attribute d_attractive {[6-8],[0-5],[9-10]}
@attribute d_sincere {[6-8],[0-5],[9-10]}
@attribute d_intelligence {[6-8],[9-10],[0-5]}
@attribute d_funny {[6-8],[9-10],[0-5]}
@attribute d_ambition {[6-8],[0-5],[9-10]}
@attribute d_attractive_partner {[6-8],[0-5],[9-10]}
@attribute d_sincere_partner {[9-10],[6-8],[0-5]}
@attribute d_intelligence_partner {[6-8],[9-10],[0-5]}
@attribute d_funny_partner {[6-8],[0-5],[9-10]}
@attribute d_ambition_partner {[6-8],[0-5],[9-10]}
@attribute d_shared_interests_partner {[0-5],[6-8],[9-10]}
@attribute d_sports {[9-10],[0-5],[6-8]}
@attribute d_tvsports {[0-5],[6-8],[9-10]}
@attribute d_exercise {[6-8],[9-10],[0-5]}
@attribute d_dining {[9-10],[6-8],[0-5]}
@attribute d_museums {[0-5],[6-8],[9-10]}
@attribute d_art {[0-5],[6-8],[9-10]}
@attribute d_hiking {[0-5],[6-8],[9-10]}
@attribute d_gaming {[0-5],[6-8],[9-10]}
@attribute d_clubbing {[0-5],[6-8],[9-10]}
@attribute d_reading {[6-8],[9-10],[0-5]}
@attribute d_tv {[9-10],[0-5],[6-8]}
@attribute d_theater {[0-5],[9-10],[6-8]}
@attribute d_movies {[9-10],[6-8],[0-5]}
@attribute d_concerts {[9-10],[6-8],[0-5]}
@attribute d_music {[9-10],[6-8],[0-5]}
@attribute d_shopping {[6-8],[0-5],[9-10]}
@attribute d_yoga {[0-5],[6-8],[9-10]}
@attribute d_interests_correlate {[0-0.33],[0.33-1],[-1-0]}
@attribute d_expected_happy_with_sd_people {[0-4],[7-10],[5-6]}
@attribute d_expected_num_interested_in_me {[0-3],[4-9],[10-20]}
@attribute d_expected_num_matches {[3-5],[0-2],[5-18]}
@attribute d_like {[6-8],[0-5],[9-10]}
@attribute d_guess_prob_liked {[5-6],[0-4],[7-10]}
@attribute met numeric
@attribute match {0,1}

@data
10,male,25,23,[2-3],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],biotechnology,[0-15],[0-15],[16-20],[16-20],[16-20],[0-15],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[9-10],[0-5],[0-5],[0.33-1],[0-4],[0-3],[3-5],[0-5],[0-4],0,0
10,male,25,34,[7-37],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],biotechnology,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[9-10],[0-5],[0-5],[0-0.33],[0-4],[0-3],[3-5],[0-5],[0-4],0,0
10,male,25,27,[2-3],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],biotechnology,[0-15],[16-20],[16-20],[0-15],[0-15],[0-15],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[9-10],[0-5],[0-5],[0.33-1],[0-4],[0-3],[3-5],[6-8],[0-4],0,0
10,male,25,34,[7-37],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],biotechnology,[0-15],[21-100],[16-20],[16-20],[0-15],[16-20],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[9-10],[0-5],[0-5],[0.33-1],[0-4],[0-3],[3-5],[6-8],[5-6],?,0
10,male,25,23,[2-3],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,[0-1],[0-1],'Earth and Environmental Science',[0-15],[0-15],[16-20],[16-20],[16-20],[0-15],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[16-20],[21-100],[0-15],[0-15],[0-15],[21-100],[0-5],[9-10],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[-1-0],[5-6],[0-3],[3-5],[6-8],[5-6],0,0
10,male,25,34,[7-37],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,[0-1],[0-1],'Earth and Environmental Science',[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[16-20],[21-100],[0-15],[0-15],[0-15],[21-100],[0-5],[9-10],[0-5],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[0-0.33],[5-6],[0-3],[3-5],[6-8],[5-6],0,0
10,male,25,27,[2-3],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,[0-1],[0-1],'Earth and Environmental Science',[0-15],[16-20],[16-20],[0-15],[0-15],[0-15],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[16-20],[21-100],[0-15],[0-15],[0-15],[21-100],[0-5],[9-10],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[-1-0],[5-6],[0-3],[3-5],[6-8],[5-6],0,0
10,male,25,34,[7-37],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,[0-1],[0-1],'Earth and Environmental Science',[0-15],[21-100],[16-20],[16-20],[0-15],[16-20],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[16-20],[21-100],[0-15],[0-15],[0-15],[21-100],[0-5],[9-10],[0-5],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[0-0.33],[5-6],[0-3],[3-5],[6-8],[7-10],0,0
10,male,25,23,[2-3],Other,European/Caucasian-American,0,[0-1],[0-1],Classics,[0-15],[0-15],[16-20],[16-20],[16-20],[0-15],[0-5],[6-8],[6-8],[6-8],[9-10],[0-5],[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],[0.33-1],[7-10],[0-3],[3-5],[9-10],[7-10],0,0
10,male,25,34,[7-37],Other,European/Caucasian-American,0,[0-1],[0-1],Classics,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],[6-8],[6-8],[9-10],[6-8],[9-10],[9-10],[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],[0.33-1],[7-10],[0-3],[3-5],[6-8],[7-10],0,1
10,male,25,27,[2-3],Other,European/Caucasian-American,0,[0-1],[0-1],Classics,[0-15],[16-20],[16-20],[0-15],[0-15],[0-15],[9-10],[6-8],[9-10],[9-10],[9-10],[9-10],[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],[0.33-1],[7-10],[0-3],[3-5],[6-8],[7-10],0,1
10,male,25,34,[7-37],Other,European/Caucasian-American,0,[0-1],[0-1],Classics,[0-15],[21-100],[16-20],[16-20],[0-15],[16-20],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],[9-10],[9-10],[9-10],[9-10],[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],[0.33-1],[7-10],[0-3],[3-5],[0-5],[7-10],0,0
11,male,25,22,[2-3],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],[9-10],[0-5],[6-8],[6-8],[0-5],[0-5],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-0.33],[5-6],[0-3],[0-2],[6-8],[0-4],0,0
11,male,25,24,[0-1],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0.33-1],[5-6],[0-3],[0-2],[6-8],[0-4],0,0
11,male,25,25,[0-1],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],[6-8],[0-5],[9-10],[9-10],[6-8],[6-8],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-0.33],[5-6],[0-3],[0-2],[9-10],[7-10],1,1
11,male,25,29,[4-6],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[0-15],[21-100],[16-20],[16-20],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0.33-1],[5-6],[0-3],[0-2],[0-5],[0-4],0,0
11,male,25,26,[0-1],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0.33-1],[5-6],[0-3],[0-2],[6-8],[0-4],0,0
11,male,25,32,[7-37],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[0-15],[0-15],[21-100],[0-15],[0-15],[0-15],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[9-10],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-0.33],[5-6],[0-3],[0-2],[6-8],[0-4],0,0
11,male,25,28,[2-3],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[21-100],[16-20],[16-20],[21-100],[0-15],[0-15],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0.33-1],[5-6],[0-3],[0-2],[6-8],[0-4],0,0
11,male,25,24,[0-1],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[16-20],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0.33-1],[5-6],[0-3],[0-2],[6-8],[0-4],0,0
11,male,25,23,[2-3],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[0-15],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-0.33],[5-6],[0-3],[0-2],[6-8],[0-4],0,0
11,male,25,25,[0-1],European/Caucasian-American,European/Caucasian-American,1,[0-1],[0-1],'Genetics & Development',[21-100],[16-20],[21-100],[21-100],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[-1-0],[5-6],[0-3],[0-2],[6-8],[0-4],0,0
11,male,25,22,[2-3],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0.33-1],[7-10],[0-3],[3-5],[0-5],[5-6],0,0
11,male,25,24,[0-1],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-0.33],[7-10],[0-3],[3-5],[0-5],[0-4],0,0
11,male,25,25,[0-1],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[9-10],[0-5],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0.33-1],[7-10],[0-3],[3-5],[0-5],[0-4],0,0
11,male,25,29,[4-6],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[0-15],[21-100],[16-20],[16-20],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0.33-1],[7-10],[0-3],[3-5],[0-5],[0-4],0,0
11,male,25,26,[0-1],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0.33-1],[7-10],[0-3],[3-5],[6-8],[5-6],0,1
11,male,25,32,[7-37],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[0-15],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-0.33],[7-10],[0-3],[3-5],[6-8],[0-4],0,0
11,male,25,28,[2-3],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[21-100],[16-20],[16-20],[21-100],[0-15],[0-15],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-0.33],[7-10],[0-3],[3-5],[6-8],[7-10],0,0
11,male,25,24,[0-1],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[16-20],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[9-10],[0-5],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[6-8],[9-10],[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-0.33],[7-10],[0-3],[3-5],[6-8],[0-4],0,1
11,male,25,23,[2-3],European/Caucasian-American,European/Caucasian-American,1,[6-10],[0-1],Biology,[0-15],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],[6-8],[9-10],[6-8],[9-10],[6-8],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[-1-0],[7-10],[0-3],[3-5],[0-5],[5-6],0,0
